classificacao_manuela,id,text
0,1641851426446901277,telerkancon roberto27707203 brunotavacrf futebol_info marrocos 0x0 espanha marrocos ganhous penaltis 90 minutos primeira seleção campeã mundo perder pra gente
0,1641850978264547342,danizinhawnx amacaldeir vc mora sp vi custo vida alto então faz sentido valor n caro soubesse conta indicava hr
0,1641850496947191808,rocan_bhj erikamo09331313 questão cor vermelha faz parte exército sim pintar prédios vermelho algo normal
0,1641850296996380673,ryuug0 ah bom kkkkk faz sentido
0,1641849975561748482,ai vc abre perfil ve foto capa logo tudo faz sentido
0,1641849820900884504,atenção previsão tempestade hoje 31 áreas rio grande sul santa catariana paraná acumulado chuva pode chegar 100 milímetros mm ventos 100 km h queda granizo tempestade granizo vento
0,1641848093531308041,kar4lves mostrar converso gays trato pessoas normais juan normal karen ‍ espero encontrem cura logo
0,1641847113473466368,jjporks canalespiadinha culpa pesar 8 horas prova maltratando pra tentar líder fácil participar fazer cumanda passou 17 minutos prova
0,1641846824217505792,acabei dar banho ryan simplesmente pega bicicleta vai pra rua ninguém ver 2 minutos dou falta encontro esquina bonezinho tudo perguntei aonde iria disse comprar nana guaraná
0,1641846342900121774,hora almoço passa 10 minutos
0,1641843745103413263,sexta último dia mês missão hoje planejamento financeiro abril revisão mês anterior escrita bullet journal fiz mistura bullet diário normal tá sendo maravilha pra vida esperem video sobre próximos dias
0,1641843720503820295,final ilha retiro yuriromao17 ilha casa faz sentido algum colocar jogo arena jogadores torcedores técnico falaram ilha melhor opção euvouparailha sportrecife
0,1641843643739717632,pameralfm liguei viu ... kkkk disse problemas deu umas gemidas apareceu aqui 10 minutos bicho eh ligeiro virado jiraya
0,1641843571421577218,bricardo43 vigor pra aguentar 90 minutos
0,1641841140058947584,2025 tá logo aí vida vai seguir normal selena embora … olha … aguento coisa dessa
0,1641839862553640974,deus connel normal people série mt estranho
0,1641838265756950528,padre fez batizado dias deixou padre casar daí expressão “ bem batizada ” sentido
0,1641837960302678019,recordo última vez olhei pro céu pra olhar nuvens hoje fiquei uns 20 minutos admirando quanto lindo céu ceu2023 nuvens mundo
0,1641837740747628544,walbersonmv deixava namorada tóxica pq super normal deixar namorado fazer suruba
0,1641837329064001545,tô sentido linda trança boxeadora patroa fez mim
0,1641836764900859904,cainhorrrr mt difícil vezes vc quer vista q gente normal
0,1641836572092792835,sra gislane pmmg região metropolitana céu azul sr michellangelo serviço público senhora amigo ficava conversando motivo algum sentido sr michellangelo camg
0,1641836490433937408,goedetds intensidade hoje parece dia pouco mãos frenético normal pra rsrs
0,1641836304257150977,revistaoeste deveria estranhar agindo contrário segue q normal fluxo ... peço pé passar curva anzol ...
0,1641836147021172737,acabei pegar busao sentido itaquaquecetuba
0,1641836031799447552,josh desrespeitou nenhum momento trabalho banda integrantes rasgou elogios todos disse opinião músicas fazendo antes deixar banda melhores porque processo normal
0,1641835846222348289,vermelhos_sim criado praia desafio dois tipos ir nadando obra emissário submarino ipanema tipo 1 km praia pular encosta pedra conrado dentro piscina natural mar uns dez metros abaixo hehehe
0,1641835269908316162,f1 boto música foco música limpo casa 20 minutos perceber pq to focado música
0,1641834624945881092,wtfmarianas amg n faz sentido pq wi-fi claro tb 4g q n pega direito aq
0,1641834358729220105,apliquei habito ler 10 minutos durante semana horário almoço ... neste ano 2023 acabei ler terceiro livro registrando fato autora deixou leitura leve assunto sempre desgaste emocional super recomendo
0,1641832867733929986,forumpandlr inverter gente sentido vai ... sotaque brasileiro aprender povo entendeu errado todo mundo sede tacar rate outros descansem
0,1641832554373234691,ldcs99 netopistola10 futebol_info stenio time cara inclusive fez gol bem ponto opinião faz sentido convocar jogador destaque profissional base ainda 4 jogos ..
0,1641832310818459649,eua investiga empregados país sentido pessoa dizer empresário ter telefone celular
0,1641832245563457536,hoje coloquei brusinha sempre uso engraçado antes cropped pq peitos ocupavam 70 área blusa agora brusinha normal simplesmente tudo
0,1641832133441339392,marceparocha agfon21 q olhar curto longo prazo … fato ter aumento significa q fluxo caixa menos equalizado … q entendi obviamente
0,1641832010783096833,conheci moço flamenguista ama pagode belo … típico amor vida porém mora 4676359 8 km distância
0,1641831117211795460,diz onde mundo escondido procurei achei perdido agora finalmente tudo faz sentido encontrei enfim ...
0,1641830777200553984,ontem tava ansiedade atacadissima hj tô lerdeza normal ...
0,1641830628952875016,família normalizou exaustão mental posso tirar 5 minutos pra descansar dia tô parada vida
0,1641830543779135492,"tao bom ver preço supermercado ta começando voltar normal .. ainda ta caro cara .. patinho aqui sp tava 62 kg .. acabei comprar 39,00 .."
0,1641830321703223296,rapper sul-africano costa titch morre repentinamente apresentação palco apenas 27 anos morrer ainda jovem dessa forma tornou-se algo normal quantas doses vacina tomou
0,1641830201939181568,tô tantas experiências cabeça hospitais públicos primeira coisa fiz recuperei aborto fazer plano preste pra mim amiga filho nasceu morto pq ficam esperando mulher normal mandam pra casa
0,1641828919253901315,yurimilgrau23 futebol_info sim joga adson mosquito minutos kkkkkkk
0,1641828757110415360,impressão globoplay retirou função voltar alguns minutos 24h bbb23
0,1641828233879355392,ocaradabarba tentei vez nova piadinhas faziam sentido agora vejo realmente pegada mto mto boa
0,1641827260259872769,gente marquei renovação habilitação pra 12:30 cheguei 12:28 detran sai lá fiz tudo exatos 8 minutos
0,1641827143830175744,coisa pensado sobre bolsas pesquisadores pq aplica raciocínio br bolsas exterior falo sentido regiões alto custo
0,1641826628450779137,kkkkkk resumiu carioca 1.30 minutos kkk
0,1641825566595661824,camilabomfim betepacheco_ leilaneneubarth conversar bichos plantas objetos normal muitas vezes saudável problema começa começam responder conexaoglobonews
0,1641825180207939585,metrosp_oficial stmsp_oficial governosp duas escadas paradas subir sentido monotrilho vila prudente elevadores cheios pessoas idade tendo fazer esforço ... tarcisiogdf mobilidadesampa spsobretrilhos
0,1641824591956918272,mpneves_autor insuportável pior entender algo normal guardar pra gente toda raiva frustração humilhação foda
0,1641824567269228551,coisa normal flerte via instagram tuitero aconteceu
0,1641824509920526336,arteris_als bom dia fila tá 83 sentido sul
0,1641824314491060224,primeira pessoa brum apresentou assim q pus pés definitivo rio janeiro 2013 muitos encontros glória cinemas papo furado grata oportunidade ter sentido abraço leveza existência contagiante vivimariano13 descanse paz
0,1641823574188077056,scrapsfoco luamiope acervommes kkkkk exato escuto podcast pra dormir então boto uns aleatórios durmo 5/10 minutos
0,1641823247564931072,ia esperar 28 25 minutos irmã malha lado parada deu carona metade caminho ainda pagou uber pra casa
0,1641823112969715714,prisci_lenta confesso queria opção tomar whey algumas refeições conseguindo comer naquele dia acontece comigo pensei melhor tomar whey ficar comer nada comer banana amassada vitamina normal etc
0,1641823024939671554,talleserick estranhamente 1º vez acontece erro técnico neste sentido
0,1641821398300516357,fullonboy_ glr p c po rra bom sentido hahaha
0,1641821317308481540,sabe pessoa conversa todo dia vive vira pessoa normal então
0,1641820910289145856,pessoa vive 60 anos ai pode esperar 30 minutos fila ah faça favor
0,1641818417425416192,pe78012256 sabe acalma dinheiro partir momento tô aturando stress dinheiro pra mim perde sentido
0,1641818351801364484,lilixmilman então acho sim pq sentido cari postar alguém ri reproduzi amiga falou kkkk falou palestra israel
0,1641817817770016768,café açúcar adiantou tá dando sono normal
0,1641817694184919040,iibrabooy acordou falando coisa sentido kkkkkkk
0,1641817086329593856,agora faz todo sentido reformas the town vai fazer autódromo iam deixar lolla usar pq bonzinhos kkkkkkkkk
0,1641816737229201411,pai mandou áudio 9 minutos 9 fucking minutos p falar q tá c saudades q ama mt orgulho mim dia começou bem vou tipo pai
0,1641815606423871490,nunca frase “ viajar bom voltar pra casa bom ” fez tanto sentido … cara tava doido pra chegar casa .. deus
0,1641815256614723586,medo música começar fazer sentido
0,1641814649619247104,coloquei piercing peito bodypiercer disse cuidado pra bater parede aí fiquei bate peito parede perceber bato frequência acima normal
0,1641814486397988864,construção sistema nacional cultura virá partir combo ações devem pensadas maneira integrada fluxo
0,1641813304107581440,previsão passagem ônibus linha jaboatão piedade sentido muribeca prazeres piedade aqui 11:47 acordo app moovit upa engenho velho unidade pronto atendimento in jaboatão guararapes pernambuco
0,1641810995612991489,lucas_antoniop amigo depende contexto formador dia chato dia bom pega geralmente lives youtube tdah deixa prestar atenção 10 primeiros minutos resto martírio
0,1641810971034365953,alface produção devia dar isotônico aqui pra né black vai dar isofumo kkkkkk alguns minutos produção manda spray forte black novo olha aí ó ... isotônico bbb23 redebbb
0,1641810492434837504,afroantropologa bem intuitivo tudo sentido passa aguçado pra alguma situação contexto paranoia vem corroendo cabeça descansa vezes pensamento acelera coração fica mil nunca certo paranoia deixa alerta derrubar
0,1641809756271591424,vi vídeo tiktok sobre música cores cine sobre significado fiquei chocada resolvi ir ler letra faz todo sentido
0,1641808082509373441,dá p fazer porra pq zero km solteiro original igual manoel gomes
0,1641807109191790595,_jessisozinho vou maquiagem leve tentei ir cílios vez treva tirei antes 15 minutos salto nunca cogitei pq caboquice sim além perigoso pra torcer pé fácil fácil entendo vai pro estádio camisa time
0,1641806949279834114,gravar roteiro deixei celular gravando esqueci vi gravação tava 15 minutos intenção 30 segundos
0,1641806614926700548,marirm mar falta luz sinal tim bosta voltaram normal praticamente agora
0,1641806509578371074,quero saber pras mona gostam mulher posicionamento faz sentido pra vcs ... pro tcc
0,1641806265914478592,passo tempo viajando idea tipo faz sentido idai
0,1641806028298760195,charliecraven89 emishor footballramble pq cancelou jogo 72 minutos motivo amigo
0,1641805431885426689,alguém insuportável pra caralho motivo tudo passa fazer sentido qdo pessoa diz mora moreninha acho pra alugar comprar casa lá passar processo seletivo chatice pra apto
0,1641804697718734848,pedir professor liberar 20 minutos antes pra fazer história strogonoff sincero bandejão hj
0,1641804515874598913,grenhoelisabeth bolsonarista lulapetista todos militantes noção todos qi muitíssimo baixo normal .. kkkkkk
0,1641804188802863104,vamos vencer ganhar flaxflu normal
1,1641804146268332032,florianópolis sc 401 subida cemitério jardim paz sentido centro colisão envolvendo moto faixa bloqueada trânsito lento próximo centro administrativo gov estado
0,1641803169498902529,guilage rmajb_ brasilcoast2 último jogo amasssou jokic sentido fugir kkkk
0,1641802958282129408,tô 5 minutos conversando caminhoneiros aqui firma ouvi maiores fake news história humanidade
0,1641801968724090880,brendasafra vez rato veterinário antes passei mc donalds obviamente caixinha atendente pediu pra ver bichinho falou tirei desse semana passada fritadeira maior calma normal falar po cliente comi assim
0,1641801780316053510,flaviogarag pensei exatamente nisso aí dá chuva carro começa desintegrar ferrugem vai culpar inveja outros faz menor sentido pois sentimento outro pode afetar aushauhsuhasuahs
0,1641801779208650752,annekroline amiga q comer comer saudável gente tirou refrigerante normal vida tomamos zero açúcar tiramos frituras outras coisas gordurosas 5 7 refeições dia … vez semana refeição livre
0,1641801636493381632,cara descobriu super normal gastar 20k cozinha médio padrão assim
